type,value,context,score,reason
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-nl-nl-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ne-np-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-nb-no-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-mt-mt-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ms-my-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ms-bn-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-mr-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-mn-mn-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ml-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-mk-mk-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-mi-nz-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-lv-lv-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-lt-lt-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-lb-lu-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ky-kg-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-kok-deva-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ko-kr-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-kn-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-kl-gl-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-kk-kz-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ka-ge-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ja-jp-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-it-it-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-is-is-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ig-ng-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-id-id-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-hy-am-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-hu-hu-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-hr-hr-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-hi-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-he-il-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-haw-us-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ha-latn-ng-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-gu-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-gl-es-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-gd-gb-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ga-ie-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fr-fr-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fr-ch-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fr-ca-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fr-be-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fil-ph-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fi-fi-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-fa-ir-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-eu-es-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-et-ee-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-es-us-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-es-mx-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-es-es-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-en-us-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-en-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-en-gb-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-en-ca-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-en-au-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-el-gr-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-de-de-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-de-ch-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-da-dk-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-cy-gb-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-cs-cz-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ca-es-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-bs-latn-ba-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-bn-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-bn-bd-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-bg-bg-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-be-by-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ba-ru-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-az-latn-az-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-as-in-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-ar-sa-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LanguageFeatures-Basic-af-za-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-LLDP-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~amd64~~0.0.0.0\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~amd64~en-US~11.0.19041.1,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~amd64~~0.0.0.0\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-IRDA-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-IPAM-Client-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-Holographic-Desktop-FOD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-Hello-Face-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-Hello-Face-Migration-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-GroupPolicy-Management-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-FileServices-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-FailoverCluster-Management-Tools-FOD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-EMS-SAC-Desktop-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-DNS-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-DHCP-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-CoreSystem-SoftReboot-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-Composition-Test-FOD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-CertificateServices-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-BitLocker-Recovery-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-ActiveDirectory-DS-LDS-Tools-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-Windows-Accessibility-Braille-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-WebDriver-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-OneCore-StorageManagement-FoD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-OneCore-Graphics-Tools-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-OneCore-DirectX-Database-FOD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-OneCore-DeveloperMode-Desktop-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageDetect\Microsoft-OneCore-ApplicationModel-Sync-Desktop-FOD-Package~31bf3856ad364e35~amd64~~0.0.0.0,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\NoPnP,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\EnableLog,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\DelayedPackages,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Windows.Client.ShellComponents,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Print.Management.Console,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\OpenSSH.Client,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\OneCoreUAP.OneSync,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.WordPad,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.PowerShell.ISE,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.Notepad,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.MSPaint\Microsoft-Windows-MSPaint-FoD-Package~31bf3856ad364e35~wow64~~10.0.19041.1,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.MSPaint\Microsoft-Windows-MSPaint-FoD-Package~31bf3856ad364e35~wow64~en-US~10.0.19041.1,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.MSPaint\Microsoft-Windows-MSPaint-FoD-Package~31bf3856ad364e35~amd64~~10.0.19041.5553,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\Microsoft.Windows.MSPaint\Microsoft-Windows-MSPaint-FoD-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.4597,registry,0,low_signal
